Num of words:  18344
[Epoch:  20/100] Training Loss: 0.051, Testing Loss: 0.337, Training Acc: 0.918, Testing Acc: 0.583
[Epoch:  21/100] Training Loss: 0.051, Testing Loss: 0.338, Training Acc: 0.917, Testing Acc: 0.583
[Epoch:  22/100] Training Loss: 0.050, Testing Loss: 0.337, Training Acc: 0.920, Testing Acc: 0.605
[Epoch:  23/100] Training Loss: 0.050, Testing Loss: 0.325, Training Acc: 0.917, Testing Acc: 0.596
[Epoch:  24/100] Training Loss: 0.049, Testing Loss: 0.314, Training Acc: 0.921, Testing Acc: 0.607
[Epoch:  25/100] Training Loss: 0.049, Testing Loss: 0.338, Training Acc: 0.922, Testing Acc: 0.612
[Epoch:  26/100] Training Loss: 0.047, Testing Loss: 0.325, Training Acc: 0.923, Testing Acc: 0.583
[Epoch:  27/100] Training Loss: 0.045, Testing Loss: 0.350, Training Acc: 0.927, Testing Acc: 0.614
[Epoch:  28/100] Training Loss: 0.042, Testing Loss: 0.347, Training Acc: 0.934, Testing Acc: 0.620
[Epoch:  29/100] Training Loss: 0.043, Testing Loss: 0.340, Training Acc: 0.930, Testing Acc: 0.589
[Epoch:  30/100] Training Loss: 0.043, Testing Loss: 0.340, Training Acc: 0.929, Testing Acc: 0.615
[Epoch:  31/100] Training Loss: 0.043, Testing Loss: 0.342, Training Acc: 0.931, Testing Acc: 0.606
[Epoch:  32/100] Training Loss: 0.040, Testing Loss: 0.352, Training Acc: 0.934, Testing Acc: 0.611
[Epoch:  33/100] Training Loss: 0.040, Testing Loss: 0.332, Training Acc: 0.934, Testing Acc: 0.615
[Epoch:  34/100] Training Loss: 0.038, Testing Loss: 0.330, Training Acc: 0.937, Testing Acc: 0.616
[Epoch:  35/100] Training Loss: 0.037, Testing Loss: 0.335, Training Acc: 0.941, Testing Acc: 0.628
[Epoch:  36/100] Training Loss: 0.037, Testing Loss: 0.362, Training Acc: 0.941, Testing Acc: 0.623
[Epoch:  37/100] Training Loss: 0.037, Testing Loss: 0.337, Training Acc: 0.940, Testing Acc: 0.638
[Epoch:  38/100] Training Loss: 0.036, Testing Loss: 0.351, Training Acc: 0.943, Testing Acc: 0.627
[Epoch:  39/100] Training Loss: 0.036, Testing Loss: 0.358, Training Acc: 0.944, Testing Acc: 0.635
[Epoch:  40/100] Training Loss: 0.036, Testing Loss: 0.326, Training Acc: 0.945, Testing Acc: 0.636
[Epoch:  41/100] Training Loss: 0.037, Testing Loss: 0.315, Training Acc: 0.941, Testing Acc: 0.629
[Epoch:  42/100] Training Loss: 0.037, Testing Loss: 0.301, Training Acc: 0.941, Testing Acc: 0.636
[Epoch:  43/100] Training Loss: 0.036, Testing Loss: 0.332, Training Acc: 0.943, Testing Acc: 0.653
[Epoch:  44/100] Training Loss: 0.035, Testing Loss: 0.319, Training Acc: 0.942, Testing Acc: 0.654
[Epoch:  45/100] Training Loss: 0.035, Testing Loss: 0.325, Training Acc: 0.946, Testing Acc: 0.629
[Epoch:  46/100] Training Loss: 0.033, Testing Loss: 0.343, Training Acc: 0.950, Testing Acc: 0.645
[Epoch:  47/100] Training Loss: 0.034, Testing Loss: 0.290, Training Acc: 0.947, Testing Acc: 0.637
[Epoch:  48/100] Training Loss: 0.033, Testing Loss: 0.342, Training Acc: 0.947, Testing Acc: 0.646
[Epoch:  49/100] Training Loss: 0.032, Testing Loss: 0.342, Training Acc: 0.948, Testing Acc: 0.661
[Epoch:  50/100] Training Loss: 0.031, Testing Loss: 0.328, Training Acc: 0.950, Testing Acc: 0.652
[Epoch:  51/100] Training Loss: 0.031, Testing Loss: 0.354, Training Acc: 0.950, Testing Acc: 0.653
[Epoch:  52/100] Training Loss: 0.030, Testing Loss: 0.398, Training Acc: 0.952, Testing Acc: 0.644
[Epoch:  53/100] Training Loss: 0.031, Testing Loss: 0.342, Training Acc: 0.951, Testing Acc: 0.655
[Epoch:  54/100] Training Loss: 0.029, Testing Loss: 0.344, Training Acc: 0.955, Testing Acc: 0.646
[Epoch:  55/100] Training Loss: 0.029, Testing Loss: 0.315, Training Acc: 0.956, Testing Acc: 0.652
[Epoch:  56/100] Training Loss: 0.029, Testing Loss: 0.334, Training Acc: 0.954, Testing Acc: 0.689
[Epoch:  57/100] Training Loss: 0.029, Testing Loss: 0.326, Training Acc: 0.955, Testing Acc: 0.679
[Epoch:  58/100] Training Loss: 0.029, Testing Loss: 0.355, Training Acc: 0.955, Testing Acc: 0.681
[Epoch:  59/100] Training Loss: 0.028, Testing Loss: 0.372, Training Acc: 0.955, Testing Acc: 0.669
[Epoch:  60/100] Training Loss: 0.027, Testing Loss: 0.343, Training Acc: 0.957, Testing Acc: 0.673
[Epoch:  61/100] Training Loss: 0.027, Testing Loss: 0.363, Training Acc: 0.959, Testing Acc: 0.661
[Epoch:  62/100] Training Loss: 0.027, Testing Loss: 0.346, Training Acc: 0.957, Testing Acc: 0.695
[Epoch:  63/100] Training Loss: 0.025, Testing Loss: 0.394, Training Acc: 0.962, Testing Acc: 0.682
[Epoch:  64/100] Training Loss: 0.025, Testing Loss: 0.377, Training Acc: 0.963, Testing Acc: 0.687
[Epoch:  65/100] Training Loss: 0.025, Testing Loss: 0.399, Training Acc: 0.961, Testing Acc: 0.681
[Epoch:  66/100] Training Loss: 0.025, Testing Loss: 0.359, Training Acc: 0.961, Testing Acc: 0.705
[Epoch:  67/100] Training Loss: 0.026, Testing Loss: 0.352, Training Acc: 0.962, Testing Acc: 0.692
[Epoch:  68/100] Training Loss: 0.026, Testing Loss: 0.335, Training Acc: 0.960, Testing Acc: 0.694
[Epoch:  69/100] Training Loss: 0.026, Testing Loss: 0.365, Training Acc: 0.959, Testing Acc: 0.705
[Epoch:  70/100] Training Loss: 0.025, Testing Loss: 0.390, Training Acc: 0.963, Testing Acc: 0.685
[Epoch:  71/100] Training Loss: 0.024, Testing Loss: 0.394, Training Acc: 0.964, Testing Acc: 0.687
[Epoch:  72/100] Training Loss: 0.025, Testing Loss: 0.373, Training Acc: 0.965, Testing Acc: 0.696
[Epoch:  73/100] Training Loss: 0.025, Testing Loss: 0.373, Training Acc: 0.964, Testing Acc: 0.697
[Epoch:  74/100] Training Loss: 0.026, Testing Loss: 0.350, Training Acc: 0.960, Testing Acc: 0.685
[Epoch:  75/100] Training Loss: 0.025, Testing Loss: 0.318, Training Acc: 0.964, Testing Acc: 0.697
[Epoch:  76/100] Training Loss: 0.024, Testing Loss: 0.356, Training Acc: 0.966, Testing Acc: 0.696
[Epoch:  77/100] Training Loss: 0.022, Testing Loss: 0.397, Training Acc: 0.967, Testing Acc: 0.694
[Epoch:  78/100] Training Loss: 0.025, Testing Loss: 0.340, Training Acc: 0.964, Testing Acc: 0.675
[Epoch:  79/100] Training Loss: 0.025, Testing Loss: 0.359, Training Acc: 0.965, Testing Acc: 0.686
[Epoch:  80/100] Training Loss: 0.024, Testing Loss: 0.330, Training Acc: 0.966, Testing Acc: 0.687
[Epoch:  81/100] Training Loss: 0.024, Testing Loss: 0.376, Training Acc: 0.965, Testing Acc: 0.714
[Epoch:  82/100] Training Loss: 0.026, Testing Loss: 0.321, Training Acc: 0.962, Testing Acc: 0.668
[Epoch:  83/100] Training Loss: 0.025, Testing Loss: 0.311, Training Acc: 0.963, Testing Acc: 0.696
[Epoch:  84/100] Training Loss: 0.025, Testing Loss: 0.331, Training Acc: 0.965, Testing Acc: 0.702
[Epoch:  85/100] Training Loss: 0.024, Testing Loss: 0.323, Training Acc: 0.965, Testing Acc: 0.675
[Epoch:  86/100] Training Loss: 0.024, Testing Loss: 0.389, Training Acc: 0.963, Testing Acc: 0.677
[Epoch:  87/100] Training Loss: 0.024, Testing Loss: 0.342, Training Acc: 0.964, Testing Acc: 0.686
[Epoch:  88/100] Training Loss: 0.023, Testing Loss: 0.329, Training Acc: 0.966, Testing Acc: 0.681
[Epoch:  89/100] Training Loss: 0.023, Testing Loss: 0.356, Training Acc: 0.967, Testing Acc: 0.694
[Epoch:  90/100] Training Loss: 0.025, Testing Loss: 0.336, Training Acc: 0.963, Testing Acc: 0.680
[Epoch:  91/100] Training Loss: 0.024, Testing Loss: 0.349, Training Acc: 0.965, Testing Acc: 0.692
[Epoch:  92/100] Training Loss: 0.023, Testing Loss: 0.364, Training Acc: 0.967, Testing Acc: 0.681
[Epoch:  93/100] Training Loss: 0.024, Testing Loss: 0.303, Training Acc: 0.963, Testing Acc: 0.698
[Epoch:  94/100] Training Loss: 0.024, Testing Loss: 0.295, Training Acc: 0.965, Testing Acc: 0.689
[Epoch:  95/100] Training Loss: 0.025, Testing Loss: 0.297, Training Acc: 0.963, Testing Acc: 0.692
[Epoch:  96/100] Training Loss: 0.023, Testing Loss: 0.333, Training Acc: 0.967, Testing Acc: 0.705
[Epoch:  97/100] Training Loss: 0.024, Testing Loss: 0.284, Training Acc: 0.967, Testing Acc: 0.680
[Epoch:  98/100] Training Loss: 0.022, Testing Loss: 0.326, Training Acc: 0.969, Testing Acc: 0.701
[Epoch:  99/100] Training Loss: 0.024, Testing Loss: 0.293, Training Acc: 0.968, Testing Acc: 0.702
